company,title,salary,location,submit date,start date
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"72,800","COLUMBUS, IN",04/20/2020,10/20/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"72,800","COLUMBUS, IN",04/21/2020,09/01/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"72,800","COLUMBUS, IN",04/27/2020,10/23/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"72,800","COLUMBUS, IN",02/12/2020,07/31/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"72,800","COLUMBUS, IN",02/12/2020,07/31/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"72,800","COLUMBUS, IN",07/31/2019,01/04/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"72,800","COLUMBUS, IN",07/31/2019,01/23/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"72,800","COLUMBUS, IN",08/07/2019,01/30/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"72,800","COLUMBUS, IN",09/11/2019,01/02/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"72,800","COLUMBUS, IN",01/25/2019,06/19/2019
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"72,800","COLUMBUS, IN",05/29/2019,11/14/2019
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"72,800","COLUMBUS, IN",10/17/2018,04/12/2019
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"72,800","SEYMOUR, IN",01/26/2021,07/17/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"75,317","SEYMOUR, IN",04/21/2020,08/31/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"75,317","SEYMOUR, IN",12/19/2019,06/02/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"75,317","SEYMOUR, IN",01/13/2020,07/14/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"77,022","COLUMBUS, IN",04/27/2021,10/01/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"77,022","COLUMBUS, IN",02/19/2021,08/01/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"77,022","COLUMBUS, IN",01/26/2021,07/22/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"79,206","COLUMBUS, IN",12/17/2020,06/06/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"79,934","COLUMBUS, IN",08/04/2021,08/30/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"79,934","COLUMBUS, IN",11/12/2021,04/26/2022
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"79,934","COLUMBUS, IN",12/22/2021,05/31/2022
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"80,000","COLUMBUS, IN",02/04/2022,03/14/2022
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"80,160","SEYMOUR, IN",12/06/2019,06/01/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"80,160","COLUMBUS, IN",08/09/2018,08/27/2018
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"80,160","SEYMOUR, IN",05/01/2020,10/25/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"80,160","DIXON, CA",08/07/2018,08/15/2018
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"80,160","COLUMBUS, IN",09/20/2019,03/14/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"80,160","COLUMBUS, IN",06/28/2019,08/01/2019
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"80,160","COLUMBUS, IN",10/12/2018,03/31/2019
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"80,160","COLUMBUS, IN",01/28/2021,07/29/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"80,160","COLUMBUS, IN",12/07/2021,04/12/2022
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"80,160","COLUMBUS, IN",01/29/2021,07/29/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"80,350","SEYMOUR, IN",11/03/2021,04/17/2022
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"83,138","SHOREVIEW, MN",03/05/2020,08/06/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"85,446","COLUMBUS, IN",01/08/2021,07/02/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"85,446","COLUMBUS, IN",01/15/2021,07/02/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"85,446","COLUMBUS, IN",01/15/2021,06/06/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"87,048","SEYMOUR, IN",12/14/2020,05/15/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"87,901","COLUMBUS, IN",08/20/2021,02/16/2022
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"89,120","COLUMBUS, IN",04/22/2022,05/03/2022
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"90,605","SEYMOUR, IN",03/17/2021,08/16/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"90,917","FRIDLEY, MN",02/16/2021,08/09/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"91,600","COLUMBUS, IN",12/22/2021,04/27/2022
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"93,558","COLUMBUS, IN",04/18/2022,05/01/2022
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"93,704","COLUMBUS, IN",02/23/2021,07/02/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"93,704","COLUMBUS, IN",03/06/2021,08/16/2021
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"95,555","REDMOND, WA",12/19/2018,06/14/2019
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"96,491","DEDHAM, MA",08/29/2019,02/19/2020
CUMMINS INC,ELECTRONIC SYSTEMS PRODUCT SPECIALIST,"103,210","MILPITAS, CA",06/27/2019,07/01/2019
CUMMINS INC,ELECTRONIC SYSTEMS SENIOR TECHNOLOGY ADVISOR,"125,120","COLUMBUS, IN",02/04/2020,03/02/2020
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL ADVISOR,"96,762","COLUMBUS, IN",07/13/2021,07/26/2021
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL ADVISOR,"102,240","COLUMBUS, IN",12/10/2020,05/01/2021
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL ADVISOR - HARDWARE,"93,558","COLUMBUS, IN",12/22/2021,05/31/2022
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL ADVISOR - SOFTWARE,"97,656","SHOREVIEW, MN",02/26/2020,08/06/2020
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL ADVISOR - SOFTWARE,"102,240","COLUMBUS, IN",04/30/2020,09/01/2020
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"72,800","COLUMBUS, IN",03/27/2020,09/01/2020
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"72,800","COLUMBUS, IN",03/28/2019,04/01/2019
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"72,800","COLUMBUS, IN",08/01/2019,08/26/2019
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"72,800","COLUMBUS, IN",09/12/2019,03/06/2020
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"72,800","COLUMBUS, IN",01/16/2019,06/28/2019
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"72,800","COLUMBUS, IN",02/20/2019,07/20/2019
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"77,022","COLUMBUS, IN",02/19/2021,08/01/2021
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"79,290","COLUMBUS, IN",02/24/2021,03/08/2021
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"79,934","COLUMBUS, IN",08/26/2021,09/20/2021
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"79,934","COLUMBUS, IN",09/02/2021,10/11/2021
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"79,934","COLUMBUS, IN",01/28/2022,07/29/2022
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"79,934","COLUMBUS, IN",09/22/2021,09/27/2021
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"80,000","COLUMBUS, IN",02/16/2022,08/14/2022
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"80,000","COLUMBUS, IN",03/09/2022,08/31/2022
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"80,000","COLUMBUS, IN",03/15/2022,03/28/2022
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"80,160","COLUMBUS, IN",02/26/2020,08/01/2020
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"80,160","COLUMBUS, IN",07/31/2019,01/11/2020
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"80,160","COLUMBUS, IN",01/30/2019,03/04/2019
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"80,160","COLUMBUS, IN",03/24/2020,09/01/2020
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"83,678","CHARLOTTE, NC",07/06/2021,10/01/2021
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"83,699","COLUMBUS, IN",08/30/2021,10/11/2021
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"85,446","COLUMBUS, IN",01/08/2021,07/02/2021
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"87,173","COLUMBUS, IN",12/17/2021,01/03/2022
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"87,173","COLUMBUS, IN",01/03/2022,01/11/2022
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"88,878","TALENT, OR",04/20/2021,10/01/2021
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"89,274","COLUMBUS, IN",02/24/2022,03/21/2022
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"89,586","FRIDLEY, MN",10/18/2021,11/15/2021
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"91,000","TALENT, OR",02/24/2022,03/07/2022
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"93,704","COLUMBUS, IN",03/17/2021,08/16/2021
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"96,803","ASHLAND, OR",04/22/2021,08/03/2021
CUMMINS INC,ELECTRONIC SYSTEMS TECHNICAL SPECIALIST,"97,157","DIXON, CA",03/10/2021,03/22/2021
